ICD10,CC,MCE_AGE_CONDITION,AGE_EDIT_CONDITION,SEX_EDIT_CONDITION,valid_ICD10_2025,valid_ICD10_2026
P0489,82.0,,age < 2,,True,True
P049,82.0,,age < 2,,True,True
P0500,248.0,,age = 0,,True,True
P0501,242.0,,age = 0,,True,True
P0502,243.0,,age = 0,,True,True
P0503,244.0,,age = 0,,True,True
P0504,245.0,,age = 0,,True,True
P0505,245.0,,age = 0,,True,True
P0506,246.0,,age = 0,,True,True
P0507,246.0,,age = 0,,True,True
P0508,247.0,,age = 0,,True,True
P0509,248.0,,age = 0,,True,True
P0510,248.0,,age = 0,,True,True
P0511,242.0,,age = 0,,True,True
P0512,243.0,,age = 0,,True,True
P0513,244.0,,age = 0,,True,True
P0514,245.0,,age = 0,,True,True
P0515,245.0,,age = 0,,True,True
P0516,246.0,,age = 0,,True,True
P0517,246.0,,age = 0,,True,True
P0518,247.0,,age = 0,,True,True
P0519,248.0,,age = 0,,True,True
P052,248.0,,age = 0,,True,True
P059,248.0,,age = 0,,True,True
P0700,248.0,,age = 0,,True,True
P0701,242.0,,age = 0,,True,True
P0702,243.0,,age = 0,,True,True
P0703,244.0,,age = 0,,True,True
P0710,248.0,,age = 0,,True,True
P0714,245.0,,age = 0,,True,True
P0715,245.0,,age = 0,,True,True
P0716,246.0,,age = 0,,True,True
P0717,246.0,,age = 0,,True,True
P0718,247.0,,age = 0,,True,True
P0720,244.0,,age = 0,,True,True
P0721,243.0,,age = 0,,True,True
P0722,243.0,,age = 0,,True,True
P0723,243.0,,age = 0,,True,True
P0724,244.0,,age = 0,,True,True
P0725,244.0,,age = 0,,True,True
P0726,244.0,,age = 0,,True,True
P0730,248.0,,age = 0,,True,True
P0731,245.0,,age = 0,,True,True
P0732,245.0,,age = 0,,True,True
P0733,245.0,,age = 0,,True,True
P0734,246.0,,age = 0,,True,True
P0735,246.0,,age = 0,,True,True
P0736,247.0,,age = 0,,True,True
P0737,247.0,,age = 0,,True,True
P0738,248.0,,age = 0,,True,True
P0739,248.0,,age = 0,,True,True
P080,249.0,,age = 0,,True,True
P081,249.0,,age = 0,,True,True
P0821,249.0,,age = 0,,True,True
P0822,249.0,,age = 0,,True,True
P100,145.0,,,,True,True
P101,145.0,,,,True,True
P102,145.0,,,,True,True
P103,145.0,,,,True,True
P104,145.0,,,,True,True
P108,145.0,,,,True,True
P109,145.0,,,,True,True
P110,145.0,,,,True,True
P111,145.0,,,,True,True
P112,145.0,,,,True,True
P115,110.0,,,,True,True
P220,127.0,,,,True,True
P230,163.0,,,,True,True
P231,163.0,,,,True,True
P232,163.0,,,,True,True
P233,163.0,,,,True,True
P234,163.0,,,,True,True
P235,163.0,,,,True,True
P236,163.0,,,,True,True
P238,163.0,,,,True,True
P239,163.0,,,,True,True
P2401,163.0,,,,True,True
P2411,163.0,,,,True,True
P2421,163.0,,,,True,True
P2431,163.0,,,,True,True
P2481,163.0,,,,True,True
P260,127.0,,,,True,True
P261,127.0,,,,True,True
P268,127.0,,,,True,True
P269,127.0,,,,True,True
P270,127.0,,age < 2,,True,True
P270,162.0,,age >= 2,,True,True
P271,127.0,,age < 2,,True,True
P271,162.0,,age >= 2,,True,True
P278,127.0,,age < 2,,True,True
P278,162.0,,age >= 2,,True,True
P279,127.0,,age < 2,,True,True
P279,162.0,,age >= 2,,True,True
P280,127.0,,,,True,True
P2810,127.0,,,,True,True
P2811,127.0,,,,True,True
P2819,127.0,,,,True,True
P285,127.0,,,,True,True
P2881,126.0,,,,True,True
P290,130.0,,,,True,True
P2930,138.0,,,,True,True
P2938,138.0,,,,True,True
P2981,127.0,,,,True,True
P351,6.0,,,,True,True
P360,2.0,,,,True,True
P3610,2.0,,,,True,True
P3619,2.0,,,,True,True
P362,2.0,,,,True,True
P3630,2.0,,,,True,True
P3639,2.0,,,,True,True
P364,2.0,,,,True,True
P365,2.0,,,,True,True
P368,2.0,,,,True,True
P369,2.0,,,,True,True
P520,145.0,,,,True,True
P521,145.0,,,,True,True
P5221,145.0,,,,True,True
P5222,145.0,,,,True,True
P523,145.0,,,,True,True
P524,145.0,,,,True,True
P525,145.0,,,,True,True
P526,145.0,,,,True,True
P528,145.0,,,,True,True
P529,145.0,,,,True,True
P53,75.0,,,,True,True
P550,69.0,,,,True,True
P551,69.0,,,,True,True
P558,69.0,,,,True,True
P559,69.0,,,,True,True
P560,69.0,,,,True,True
P5690,69.0,,,,True,True
P5699,69.0,,,,True,True
P570,113.0,,,,True,True
P578,113.0,,,,True,True
P579,113.0,,,,True,True
P591,35.1,,,,True,True
P5920,35.1,,,,True,True
P5929,35.1,,,,True,True
P60,75.0,,,,True,True
P610,75.0,,,,True,True
P615,75.0,,,,True,True
P616,75.0,,,,True,True
P771,42.0,,,,True,True
P772,42.0,,,,True,True
P773,42.0,,,,True,True
P779,42.0,,,,True,True
P780,42.0,,,,True,True
P7884,35.1,,,,True,True
P90,120.0,,,,True,True
P910,122.0,,,,True,True
P911,122.0,,,,True,True
P912,122.0,,,,True,True
P913,122.0,,,,True,True
P914,122.0,,,,True,True
P915,122.0,,,,True,True
P9160,122.0,,,,True,True
P9161,122.0,,,,True,True
P9162,122.0,,,,True,True
P9163,122.0,,,,True,True
P91811,122.0,,,,True,True
P91819,122.0,,,,True,True
P91821,146.0,,,,True,True
P91822,146.0,,,,True,True
P91823,146.0,,,,True,True
P91829,146.0,,,,True,True
P9188,122.0,,,,True,True
P919,122.0,,,,True,True
P930,82.0,,age < 2,,True,True
P938,82.0,,age < 2,,True,True
P961,82.0,,age < 2,,True,True
P962,82.0,,age < 2,,True,True
Q000,114.0,,,,True,True
Q001,114.0,,,,True,True
Q002,114.0,,,,True,True
Q010,114.0,,,,True,True
Q011,114.0,,,,True,True
Q012,114.0,,,,True,True
Q018,114.0,,,,True,True
Q019,114.0,,,,True,True
Q02,114.0,,,,True,True
Q030,121.0,,,,True,True
Q031,121.0,,,,True,True
Q038,121.0,,,,True,True
Q039,121.0,,,,True,True
Q040,114.0,,,,True,True
Q041,114.0,,,,True,True
Q042,114.0,,,,True,True
Q043,114.0,,,,True,True
Q044,114.0,,,,True,True
Q045,114.0,,,,True,True
Q046,114.0,,,,True,True
Q048,114.0,,,,True,True
Q049,114.0,,,,True,True
Q050,114.0,,,,True,True
Q050,121.0,,,,True,True
Q051,114.0,,,,True,True
Q051,121.0,,,,True,True
Q052,114.0,,,,True,True
Q052,121.0,,,,True,True
Q053,114.0,,,,True,True
Q053,121.0,,,,True,True
Q054,114.0,,,,True,True
Q054,121.0,,,,True,True
Q055,114.0,,,,True,True
Q056,114.0,,,,True,True
Q057,114.0,,,,True,True
Q058,114.0,,,,True,True
Q059,114.0,,,,True,True
Q060,114.0,,,,True,True
Q061,114.0,,,,True,True
Q062,114.0,,,,True,True
Q063,114.0,,,,True,True
Q064,114.0,,,,True,True
Q068,114.0,,,,True,True
Q069,114.0,,,,True,True
Q0700,114.0,,,,True,True
Q0701,114.0,,,,True,True
Q0702,114.0,,,,True,True
Q0702,121.0,,,,True,True
Q0703,114.0,,,,True,True
Q0703,121.0,,,,True,True
Q078,114.0,,,,True,True
Q079,114.0,,,,True,True
Q200,138.0,,,,True,True
Q201,138.0,,,,True,True
Q202,138.0,,,,True,True
Q203,138.0,,,,True,True
Q204,137.0,,,,True,True
Q205,138.0,,,,True,True
Q206,139.0,,,,True,True
Q208,138.0,,,,True,True
Q209,139.0,,,,True,True
Q210,139.0,,,,True,True
Q2110,139.0,,,,True,True
Q2111,139.0,,,,True,True
Q2112,139.0,,,,True,True
Q2113,139.0,,,,True,True
Q2114,139.0,,,,True,True
Q2115,139.0,,,,True,True
Q2116,139.0,,,,True,True
Q2119,139.0,,,,True,True
Q2120,138.0,,,,True,True
Q2121,138.0,,,,True,True
Q2122,138.0,,,,True,True
Q2123,138.0,,,,True,True
Q213,138.0,,,,True,True
Q214,139.0,,,,True,True
Q218,139.0,,,,True,True
Q219,139.0,,,,True,True
Q220,138.0,,,,True,True
Q221,139.0,,,,True,True
Q222,139.0,,,,True,True
Q223,139.0,,,,True,True
Q224,137.0,,,,True,True
Q225,138.0,,,,True,True
Q226,137.0,,,,True,True
Q228,137.0,,,,True,True
Q229,137.0,,,,True,True
Q230,138.0,,,,True,True
Q231,138.0,,,,True,True
Q232,138.0,,,,True,True
Q233,138.0,,,,True,True
Q234,137.0,,,,True,True
Q2381,138.0,,,,True,True
Q2388,138.0,,,,True,True
Q239,138.0,,,,True,True
Q240,138.0,,,,True,True
Q241,138.0,,,,True,True
Q242,138.0,,,,True,True
Q243,138.0,,,,True,True
Q244,138.0,,,,True,True
Q245,138.0,,,,True,True
Q246,138.0,,,,True,True
Q248,138.0,,,,True,True
Q249,139.0,,,,True,True
Q250,139.0,,,,True,True
Q251,138.0,,,,True,True
Q2521,138.0,,,,True,True
Q2529,138.0,,,,True,True
Q253,138.0,,,,True,True
Q2540,138.0,,,,True,True
Q2541,138.0,,,,True,True
Q2542,138.0,,,,True,True
Q2543,138.0,,,,True,True
Q2544,138.0,,,,True,True
Q2545,138.0,,,,True,True
Q2546,138.0,,,,True,True
Q2547,138.0,,,,True,True
Q2548,138.0,,,,True,True
Q2549,138.0,,,,True,True
Q255,138.0,,,,True,True
Q256,138.0,,,,True,True
Q2571,138.0,,,,True,True
Q2572,138.0,,,,True,True
Q2579,138.0,,,,True,True
Q258,138.0,,,,True,True
Q259,138.0,,,,True,True
Q260,138.0,,,,True,True
Q261,138.0,,,,True,True
Q262,138.0,,,,True,True
Q263,138.0,,,,True,True
Q264,138.0,,,,True,True
Q265,139.0,,,,True,True
Q266,139.0,,,,True,True
Q268,138.0,,,,True,True
Q269,138.0,,,,True,True
Q270,139.0,,,,True,True
Q271,139.0,,,,True,True
Q272,139.0,,,,True,True
Q2730,139.0,,,,True,True
Q2731,139.0,,,,True,True
Q2732,139.0,,,,True,True
Q2733,139.0,,,,True,True
Q2734,139.0,,,,True,True
Q2739,139.0,,,,True,True
Q274,139.0,,,,True,True
Q278,139.0,,,,True,True
Q279,139.0,,,,True,True
Q280,139.0,,,,True,True
Q281,139.0,,,,True,True
Q282,149.0,,,,True,True
Q283,149.0,,,,True,True
Q288,139.0,,,,True,True
Q289,139.0,,,,True,True
Q351,63.0,,,,True,True
Q353,63.0,,,,True,True
Q355,63.0,,,,True,True
Q357,63.0,,,,True,True
Q359,63.0,,,,True,True
Q360,63.0,,,,True,True
Q361,63.0,,,,True,True
Q369,63.0,,,,True,True
Q370,63.0,,,,True,True
Q371,63.0,,,,True,True
Q372,63.0,,,,True,True
Q373,63.0,,,,True,True
Q374,63.0,,,,True,True
Q375,63.0,,,,True,True
Q378,63.0,,,,True,True
Q379,63.0,,,,True,True
Q390,64.0,,age < 2,,True,True
Q391,64.0,,age < 2,,True,True
Q392,64.0,,age < 2,,True,True
Q393,64.0,,age < 2,,True,True
Q394,64.0,,age < 2,,True,True
Q400,45.0,,,,True,True
Q410,45.0,,,,True,True
Q411,45.0,,,,True,True
Q412,45.0,,,,True,True
Q418,45.0,,,,True,True
Q419,45.0,,,,True,True
Q420,45.0,,,,True,True
Q421,45.0,,,,True,True
Q422,45.0,,,,True,True
Q423,45.0,,,,True,True
Q428,45.0,,,,True,True
Q429,45.0,,,,True,True
Q431,45.0,,,,True,True
Q432,45.0,,,,True,True
Q433,45.0,,,,True,True
Q6111,188.0,,,,True,True
Q6119,188.0,,,,True,True
Q6410,64.0,,age < 2,,True,True
Q6411,64.0,,age < 2,,True,True
Q6412,64.0,,age < 2,,True,True
Q6419,64.0,,age < 2,,True,True
Q6500,62.0,,,,True,True
Q6501,62.0,,,,True,True
Q6502,62.0,,,,True,True
Q651,62.0,,,,True,True
Q652,62.0,,,,True,True
Q6530,62.0,,,,True,True
Q6531,62.0,,,,True,True
Q6532,62.0,,,,True,True
Q654,62.0,,,,True,True
Q655,62.0,,,,True,True
Q656,62.0,,,,True,True
Q6581,62.0,,,,True,True
Q6582,62.0,,,,True,True
Q6589,62.0,,,,True,True
Q659,62.0,,,,True,True
Q770,62.0,,,,True,True
Q771,62.0,,,,True,True
Q772,62.0,,,,True,True
Q773,61.0,,,,True,True
Q774,62.0,,,,True,True
Q775,62.0,,,,True,True
Q776,61.0,,,,True,True
Q777,62.0,,,,True,True
Q778,62.0,,,,True,True
Q779,62.0,,,,True,True
Q780,61.0,,,,True,True
Q781,61.0,,,,True,True
Q782,61.0,,,,True,True
Q783,61.0,,,,True,True
Q784,62.0,,,,True,True
Q785,61.0,,,,True,True
Q786,61.0,,,,True,True
Q788,61.0,,,,True,True
Q789,61.0,,,,True,True
Q790,64.0,,age < 2,,True,True
Q791,64.0,,age < 2,,True,True
Q792,64.0,,age < 2,,True,True
Q793,64.0,,age < 2,,True,True
Q794,64.0,,age < 2,,True,True
Q7951,64.0,,age < 2,,True,True
Q7960,62.0,,,,True,True
Q7961,62.0,,,,True,True
Q7962,62.0,,,,True,True
Q7963,62.0,,,,True,True
Q7969,62.0,,,,True,True
Q810,219.0,,,,True,True
Q811,219.0,,,,True,True
Q812,219.0,,,,True,True
Q818,219.0,,,,True,True
Q819,219.0,,,,True,True
Q8500,13.0,,,,True,True
Q8501,13.0,,,,True,True
Q8502,13.0,,,,True,True
Q8503,13.0,,,,True,True
Q8509,13.0,,,,True,True
Q851,12.0,,,,True,True
Q8581,12.0,,,,True,True
Q8582,12.0,,,,True,True
Q8583,12.0,,,,True,True
Q8589,12.0,,,,True,True
Q859,12.0,,,,True,True
Q860,97.0,,,,True,True
Q861,97.0,,,,True,True
Q862,97.0,,,,True,True
Q868,97.0,,,,True,True
Q8711,96.0,,,,True,True
Q8719,97.0,,,,True,True
Q872,97.0,,,,True,True
Q873,97.0,,,,True,True
Q8740,62.0,,,,True,True
Q87410,62.0,,,,True,True
Q87418,62.0,,,,True,True
Q8742,62.0,,,,True,True
Q8743,62.0,,,,True,True
Q875,97.0,,,,True,True
Q8781,97.0,,,,True,True
Q8782,62.0,,,,True,True
Q8783,97.0,,,,True,True
Q8784,97.0,,,,True,True
Q8785,97.0,,,,True,True
Q8786,96.0,,,,True,True
Q8787,97.0,,,,False,True
Q8788,97.0,,,,False,True
Q8789,97.0,,,,True,True
Q893,139.0,,,,True,True
Q894,97.0,,age >= 1,,True,True
Q894,247.0,,age = 0,,True,True
Q898,97.0,,,,True,False
Q8981,97.0,,,,False,True
Q8989,97.0,,,,False,True
Q900,97.0,,,,True,True
Q901,97.0,,,,True,True
Q902,97.0,,,,True,True
Q909,97.0,,,,True,True
Q910,96.0,,,,True,True
Q911,96.0,,,,True,True
Q912,96.0,,,,True,True
Q913,96.0,,,,True,True
Q914,96.0,,,,True,True
Q915,96.0,,,,True,True
Q916,96.0,,,,True,True
Q917,96.0,,,,True,True
Q920,96.0,,,,True,True
Q921,96.0,,,,True,True
Q922,96.0,,,,True,True
Q925,96.0,,,,True,True
Q9261,96.0,,,,True,True
Q9262,96.0,,,,True,True
Q927,96.0,,,,True,True
Q928,96.0,,,,True,True
Q929,96.0,,,,True,True
Q930,96.0,,,,True,True
Q931,96.0,,,,True,True
Q932,96.0,,,,True,True
Q933,96.0,,,,True,True
Q934,96.0,,,,True,True
Q9351,96.0,,,,True,True
Q9352,96.0,,,,True,True
Q9359,96.0,,,,True,True
Q937,96.0,,,,True,True
Q9381,96.0,,,,True,True
Q9382,96.0,,,,True,True
Q9388,96.0,,,,True,True
Q9389,96.0,,,,True,True
Q939,96.0,,,,True,True
Q952,96.0,,,,True,True
Q953,96.0,,,,True,True
Q960,97.0,,,,True,True
Q961,97.0,,,,True,True
Q962,97.0,,,,True,True
Q963,97.0,,,,True,True
Q964,97.0,,,,True,True
Q968,97.0,,,,True,True
Q969,97.0,,,,True,True
Q970,97.0,,,,True,True
Q971,97.0,,,,True,True
Q972,97.0,,,,True,True
Q973,97.0,,,,True,True
Q978,97.0,,,,True,True
Q979,97.0,,,,True,True
Q980,97.0,,,,True,True
Q981,97.0,,,,True,True
Q983,97.0,,,,True,True
Q984,97.0,,,,True,True
Q985,97.0,,,,True,True
Q986,97.0,,,,True,True
Q987,97.0,,,,True,True
Q988,97.0,,,,True,True
Q989,97.0,,,,True,True
Q990,97.0,,,,True,True
Q991,97.0,,,,True,True
Q992,97.0,,,,True,True
Q998,97.0,,,,True,False
Q99811,97.0,,,,False,True
Q99812,97.0,,,,False,True
Q99813,97.0,,,,False,True
Q99818,97.0,,,,False,True
Q99819,97.0,,,,False,True
Q9989,97.0,,,,False,True
Q999,97.0,,,,True,True
QA00101,97.0,,,,False,True
QA00102,97.0,,,,False,True
QA00109,97.0,,,,False,True
QA0011,97.0,,,,False,True
QA0012,97.0,,,,False,True
QA00131,97.0,,,,False,True
QA00139,97.0,,,,False,True
QA00141,97.0,,,,False,True
QA00142,97.0,,,,False,True
QA00149,97.0,,,,False,True
QA00151,97.0,,,,False,True
QA00159,97.0,,,,False,True
QA08,97.0,,,,False,True
R092,126.0,,,,True,True
R1116,82.0,,,,False,True
R4020,122.0,,,,True,True
R402110,122.0,,,,True,True
R402111,122.0,,,,True,True
R402112,122.0,,,,True,True
R402113,122.0,,,,True,True
R402114,122.0,,,,True,True
R402120,122.0,,,,True,True
R402121,122.0,,,,True,True
R402122,122.0,,,,True,True
R402123,122.0,,,,True,True
R402124,122.0,,,,True,True
R402210,122.0,,,,True,True
R402211,122.0,,,,True,True
R402212,122.0,,,,True,True
R402213,122.0,,,,True,True
R402214,122.0,,,,True,True
R402220,122.0,,,,True,True
R402221,122.0,,,,True,True
R402222,122.0,,,,True,True
R402223,122.0,,,,True,True
R402224,122.0,,,,True,True
R402310,122.0,,,,True,True
R402311,122.0,,,,True,True
R402312,122.0,,,,True,True
R402313,122.0,,,,True,True
R402314,122.0,,,,True,True
R402320,122.0,,,,True,True
R402321,122.0,,,,True,True
R402322,122.0,,,,True,True
R402323,122.0,,,,True,True
R402324,122.0,,,,True,True
R402430,122.0,,,,True,True
R402431,122.0,,,,True,True
R402432,122.0,,,,True,True
R402433,122.0,,,,True,True
R402434,122.0,,,,True,True
R402440,122.0,,,,True,True
R402441,122.0,,,,True,True
R402442,122.0,,,,True,True
R402443,122.0,,,,True,True
R402444,122.0,,,,True,True
R402A,122.0,,,,True,True
R403,122.0,,,,True,True
R4588,88.0,,age >= 2,,True,True
R532,107.0,,,,True,True
R5600,120.0,,,,True,True
R5601,120.0,,,,True,True
R561,120.0,,,,True,True
R569,120.0,,,,True,True
R570,127.0,,,,True,True
R571,2.0,,,,True,True
R578,2.0,,,,True,True
R579,127.0,,,,True,True
R64,23.0,,,,True,True
R6510,2.0,,,,True,True
R6511,2.0,,,,True,True
R6520,2.0,,,,True,True
R6521,2.0,,,,True,True
S061X3A,223.0,,,,True,True
S061X4A,223.0,,,,True,True
S061X5A,223.0,,,,True,True
S061X6A,223.0,,,,True,True
S062X3A,223.0,,,,True,True
S062X4A,223.0,,,,True,True
S062X5A,223.0,,,,True,True
S062X6A,223.0,,,,True,True
S06303A,223.0,,,,True,True
S06304A,223.0,,,,True,True
S06305A,223.0,,,,True,True
S06306A,223.0,,,,True,True
S06313A,223.0,,,,True,True
S06314A,223.0,,,,True,True
S06315A,223.0,,,,True,True
S06316A,223.0,,,,True,True
S06323A,223.0,,,,True,True
S06324A,223.0,,,,True,True
S06325A,223.0,,,,True,True
S06326A,223.0,,,,True,True
S06333A,223.0,,,,True,True
S06334A,223.0,,,,True,True
S06335A,223.0,,,,True,True
S06336A,223.0,,,,True,True
S06343A,223.0,,,,True,True
S06344A,223.0,,,,True,True
S06345A,223.0,,,,True,True
S06346A,223.0,,,,True,True
S06353A,223.0,,,,True,True
S06354A,223.0,,,,True,True
S06355A,223.0,,,,True,True
S06356A,223.0,,,,True,True
S06363A,223.0,,,,True,True
S06364A,223.0,,,,True,True
S06365A,223.0,,,,True,True
S06366A,223.0,,,,True,True
S06373A,223.0,,,,True,True
S06374A,223.0,,,,True,True
S06375A,223.0,,,,True,True
S06376A,223.0,,,,True,True
S06383A,223.0,,,,True,True
S06384A,223.0,,,,True,True
S06385A,223.0,,,,True,True
S06386A,223.0,,,,True,True
S064X3A,223.0,,,,True,True
S064X4A,223.0,,,,True,True
S064X5A,223.0,,,,True,True
S064X6A,223.0,,,,True,True
S065X3A,223.0,,,,True,True
S065X4A,223.0,,,,True,True
S065X5A,223.0,,,,True,True
S065X6A,223.0,,,,True,True
S066X3A,223.0,,,,True,True
S066X4A,223.0,,,,True,True
S066X5A,223.0,,,,True,True
S066X6A,223.0,,,,True,True
S06813A,223.0,,,,True,True
S06814A,223.0,,,,True,True
S06815A,223.0,,,,True,True
S06816A,223.0,,,,True,True
S06823A,223.0,,,,True,True
S06824A,223.0,,,,True,True
S06825A,223.0,,,,True,True
S06826A,223.0,,,,True,True
S06893A,223.0,,,,True,True
S06894A,223.0,,,,True,True
S06895A,223.0,,,,True,True
S06896A,223.0,,,,True,True
S068A3A,223.0,,,,True,True
S068A4A,223.0,,,,True,True
S068A5A,223.0,,,,True,True
S068A6A,223.0,,,,True,True
S069X3A,223.0,,,,True,True
S069X4A,223.0,,,,True,True
S069X5A,223.0,,,,True,True
S069X6A,223.0,,,,True,True
S12000A,228.0,,,,True,True
S12000B,228.0,,,,True,True
S12001A,228.0,,,,True,True
S12001B,228.0,,,,True,True
S1201XA,228.0,,,,True,True
S1201XB,228.0,,,,True,True
S1202XA,228.0,,,,True,True
S1202XB,228.0,,,,True,True
S12030A,228.0,,,,True,True
S12030B,228.0,,,,True,True
S12031A,228.0,,,,True,True
S12031B,228.0,,,,True,True
S12040A,228.0,,,,True,True
S12040B,228.0,,,,True,True
S12041A,228.0,,,,True,True
S12041B,228.0,,,,True,True
S12090A,228.0,,,,True,True
S12090B,228.0,,,,True,True
S12091A,228.0,,,,True,True
S12091B,228.0,,,,True,True
S12100A,228.0,,,,True,True
S12100B,228.0,,,,True,True
S12101A,228.0,,,,True,True
S12101B,228.0,,,,True,True
S12110A,228.0,,,,True,True
S12110B,228.0,,,,True,True
S12111A,228.0,,,,True,True
S12111B,228.0,,,,True,True
S12112A,228.0,,,,True,True
S12112B,228.0,,,,True,True
S12120A,228.0,,,,True,True
S12120B,228.0,,,,True,True
S12121A,228.0,,,,True,True
S12121B,228.0,,,,True,True
S12130A,228.0,,,,True,True
S12130B,228.0,,,,True,True
S12131A,228.0,,,,True,True
S12131B,228.0,,,,True,True
S1214XA,228.0,,,,True,True
S1214XB,228.0,,,,True,True
S12150A,228.0,,,,True,True
S12150B,228.0,,,,True,True
S12151A,228.0,,,,True,True
S12151B,228.0,,,,True,True
S12190A,228.0,,,,True,True
S12190B,228.0,,,,True,True
S12191A,228.0,,,,True,True
S12191B,228.0,,,,True,True
S12200A,228.0,,,,True,True
S12200B,228.0,,,,True,True
S12201A,228.0,,,,True,True
S12201B,228.0,,,,True,True
S12230A,228.0,,,,True,True
S12230B,228.0,,,,True,True
S12231A,228.0,,,,True,True
S12231B,228.0,,,,True,True
S1224XA,228.0,,,,True,True
S1224XB,228.0,,,,True,True
S12250A,228.0,,,,True,True
S12250B,228.0,,,,True,True
S12251A,228.0,,,,True,True
S12251B,228.0,,,,True,True
S12290A,228.0,,,,True,True
S12290B,228.0,,,,True,True
S12291A,228.0,,,,True,True
S12291B,228.0,,,,True,True
S12300A,228.0,,,,True,True
S12300B,228.0,,,,True,True
S12301A,228.0,,,,True,True
S12301B,228.0,,,,True,True
S12330A,228.0,,,,True,True
S12330B,228.0,,,,True,True
S12331A,228.0,,,,True,True
S12331B,228.0,,,,True,True
S1234XA,228.0,,,,True,True
S1234XB,228.0,,,,True,True
S12350A,228.0,,,,True,True
S12350B,228.0,,,,True,True
S12351A,228.0,,,,True,True
S12351B,228.0,,,,True,True
S12390A,228.0,,,,True,True
S12390B,228.0,,,,True,True
S12391A,228.0,,,,True,True
S12391B,228.0,,,,True,True
S12400A,228.0,,,,True,True
S12400B,228.0,,,,True,True
S12401A,228.0,,,,True,True
S12401B,228.0,,,,True,True
S12430A,228.0,,,,True,True
S12430B,228.0,,,,True,True
S12431A,228.0,,,,True,True
S12431B,228.0,,,,True,True
S1244XA,228.0,,,,True,True
S1244XB,228.0,,,,True,True
S12450A,228.0,,,,True,True
S12450B,228.0,,,,True,True
S12451A,228.0,,,,True,True
S12451B,228.0,,,,True,True
S12490A,228.0,,,,True,True
S12490B,228.0,,,,True,True
S12491A,228.0,,,,True,True
S12491B,228.0,,,,True,True
S12500A,228.0,,,,True,True
S12500B,228.0,,,,True,True
S12501A,228.0,,,,True,True
S12501B,228.0,,,,True,True
S12530A,228.0,,,,True,True
S12530B,228.0,,,,True,True
S12531A,228.0,,,,True,True
S12531B,228.0,,,,True,True
S1254XA,228.0,,,,True,True
S1254XB,228.0,,,,True,True
S12550A,228.0,,,,True,True
S12550B,228.0,,,,True,True
S12551A,228.0,,,,True,True
S12551B,228.0,,,,True,True
S12590A,228.0,,,,True,True
S12590B,228.0,,,,True,True
S12591A,228.0,,,,True,True
S12591B,228.0,,,,True,True
S12600A,228.0,,,,True,True
S12600B,228.0,,,,True,True
S12601A,228.0,,,,True,True
S12601B,228.0,,,,True,True
S12630A,228.0,,,,True,True
S12630B,228.0,,,,True,True
S12631A,228.0,,,,True,True
S12631B,228.0,,,,True,True
S1264XA,228.0,,,,True,True
S1264XB,228.0,,,,True,True
S12650A,228.0,,,,True,True
S12650B,228.0,,,,True,True
S12651A,228.0,,,,True,True
S12651B,228.0,,,,True,True
S12690A,228.0,,,,True,True
S12690B,228.0,,,,True,True
S12691A,228.0,,,,True,True
S12691B,228.0,,,,True,True
S128XXA,228.0,,,,True,True
S129XXA,228.0,,,,True,True
S140XXA,110.0,,,,True,True
S140XXD,110.0,,,,True,True
S140XXS,110.0,,,,True,True
S14101A,110.0,,,,True,True
S14101D,110.0,,,,True,True
S14101S,110.0,,,,True,True
S14102A,110.0,,,,True,True
S14102D,110.0,,,,True,True
S14102S,110.0,,,,True,True
S14103A,110.0,,,,True,True
S14103D,110.0,,,,True,True
S14103S,110.0,,,,True,True
S14104A,110.0,,,,True,True
S14104D,110.0,,,,True,True
S14104S,110.0,,,,True,True
S14105A,110.0,,,,True,True
S14105D,110.0,,,,True,True
S14105S,110.0,,,,True,True
S14106A,110.0,,,,True,True
S14106D,110.0,,,,True,True
S14106S,110.0,,,,True,True
S14107A,110.0,,,,True,True
S14107D,110.0,,,,True,True
S14107S,110.0,,,,True,True
S14108A,110.0,,,,True,True
S14108D,110.0,,,,True,True
S14108S,110.0,,,,True,True
S14109A,110.0,,,,True,True
S14109D,110.0,,,,True,True
S14109S,110.0,,,,True,True
S14111A,106.0,,,,True,True
S14111D,107.0,,,,True,True
S14111S,107.0,,,,True,True
S14112A,106.0,,,,True,True
S14112D,107.0,,,,True,True
S14112S,107.0,,,,True,True
S14113A,106.0,,,,True,True
S14113D,107.0,,,,True,True
S14113S,107.0,,,,True,True
S14114A,106.0,,,,True,True
S14114D,107.0,,,,True,True
S14114S,107.0,,,,True,True
S14115A,106.0,,,,True,True
S14115D,107.0,,,,True,True
S14115S,107.0,,,,True,True
S14116A,106.0,,,,True,True
S14116D,107.0,,,,True,True
S14116S,107.0,,,,True,True
S14117A,106.0,,,,True,True
S14117D,107.0,,,,True,True
S14117S,107.0,,,,True,True
S14118A,106.0,,,,True,True
S14118D,107.0,,,,True,True
S14118S,107.0,,,,True,True
S14119A,106.0,,,,True,True
S14119D,107.0,,,,True,True
S14119S,107.0,,,,True,True
